id,ageism,asianhate,immigration,mask,politics,vaccine
97677,0,0,0,0,0,0
97690,0,0,0,0,0,0
97695,0,0,0,0,0,0
97725,0,0,0,0,0,0
97727,0,0,0,0,0,0
97733,0,0,0,0,0,0
97747,0,0,0,0,0,0
97757,0,0,0,0,0,0
97770,0,0,0,0,0,0
97780,0,1,0,1,0,1
97783,1,0,0,1,1,0
97805,0,0,1,0,1,0
97827,0,0,0,0,0,0
97835,0,0,0,0,0,0
97836,1,1,1,1,1,1
97837,0,0,0,0,0,0
97838,0,0,0,0,0,0
97857,0,0,0,0,0,0
97863,1,1,1,1,1,1
97868,0,0,0,0,0,0
97869,1,1,1,1,1,1
97871,1,0,0,1,1,0
97880,0,0,0,0,0,0
97889,0,1,1,0,1,0
97898,0,0,1,0,1,0
97918,0,0,0,0,0,0
97925,0,0,0,0,0,0
97940,0,0,1,0,1,0
97943,0,0,0,0,0,0
97949,1,1,1,1,1,1
97952,0,0,0,0,0,0
97955,1,1,1,1,1,1
97956,0,0,0,0,0,0
97968,1,1,1,1,1,1
97975,0,0,0,0,0,0
97976,0,0,0,0,0,0
97982,0,0,0,0,0,0
97989,0,0,0,0,0,0
98014,0,0,0,0,0,0
98022,1,1,1,0,1,0
98026,1,1,1,1,1,1
98027,0,0,1,0,1,0
98028,0,0,1,0,1,0
98035,0,1,0,0,0,1
98044,0,0,0,0,0,0
98062,0,0,0,0,0,0
98065,0,0,1,0,1,0
98067,0,0,0,0,0,0
98076,0,0,0,0,0,0
98077,1,1,1,1,1,1
98095,1,1,1,1,1,1
98099,0,0,1,1,0,0
98118,1,1,1,1,1,1
98125,1,1,1,1,1,1
98130,0,0,0,0,0,0
98134,0,0,0,0,0,0
98135,0,0,0,0,0,0
98137,0,0,0,0,0,0
98142,1,1,1,1,1,1
98143,0,0,0,0,0,0
98144,1,1,0,1,1,1
98148,1,1,1,1,1,1
98154,0,0,0,0,0,0
98157,0,0,0,0,0,0
98158,0,1,0,1,0,1
98170,0,1,0,1,0,1
98174,0,1,0,0,0,1
98175,0,0,0,0,0,0
98177,1,1,1,1,1,1
98180,0,0,0,0,0,0
98189,1,1,1,1,1,1
98191,1,0,0,0,0,1
98194,0,0,0,0,0,0
98195,1,1,1,1,1,1
98200,1,1,1,1,1,1
98214,1,1,1,1,1,1
98220,1,1,1,1,1,1
98221,1,1,1,1,1,1
98228,0,0,0,0,0,0
98250,0,0,1,0,0,0
98252,0,0,0,0,0,0
98257,0,1,0,0,0,1
98260,0,0,0,0,0,0
98269,1,0,0,0,0,1
98272,1,1,1,1,1,1
98277,0,0,0,0,0,0
98282,0,0,0,0,0,0
98286,1,0,0,1,0,1
98288,0,0,0,0,0,0
98299,1,0,0,0,0,0
98300,0,0,0,0,0,0
98304,1,1,1,1,1,1
98305,1,0,1,0,1,0
98309,0,0,1,0,1,0
98315,0,0,0,0,0,0
98316,1,0,1,0,1,0
98321,1,1,1,1,1,1
98323,0,0,0,0,1,0
98327,0,0,0,0,0,0
98330,0,0,0,0,0,0
98331,1,1,1,1,1,1
98332,0,0,0,0,0,0
98342,0,0,0,0,1,0
98347,1,0,1,0,0,1
98349,0,0,0,0,0,0
98353,1,1,1,1,1,1
98354,0,0,0,0,0,0
98359,1,0,0,1,1,0
98363,0,0,0,0,1,0
98366,0,0,0,0,0,0
98367,1,1,1,1,1,1
98368,1,1,1,1,1,1
98375,1,1,1,1,1,0
98380,0,0,1,0,1,0
98391,0,0,1,0,1,0
98393,0,0,0,0,0,0
98395,0,0,0,0,0,0
98399,0,0,0,0,0,0
98403,1,1,1,1,1,1
98408,1,1,1,1,1,1
98413,1,1,1,1,1,1
98423,0,0,0,0,0,0
98425,1,0,0,1,1,0
98431,1,0,1,0,1,0
98438,0,0,0,0,0,0
98439,1,0,0,0,0,0
98440,1,1,1,1,1,1
98458,1,1,1,1,1,1
98464,0,0,0,0,0,0
98465,1,1,1,1,1,1
98468,1,1,1,1,1,1
98471,1,1,1,1,1,1
98473,0,0,0,0,0,0
98474,1,1,1,1,1,1
98475,1,1,1,1,1,1
98477,0,0,0,0,0,1
98478,0,0,0,0,0,0
98479,1,1,1,1,1,1
98480,1,0,1,0,1,0
98481,1,1,1,1,1,1
98485,0,0,0,0,0,0
98487,0,1,0,0,0,0
98495,1,1,1,0,1,0
98496,0,0,0,0,0,0
98497,0,0,0,0,1,0
98502,0,0,0,0,1,0
98504,1,0,1,0,1,0
98509,1,1,1,1,1,1
98518,0,0,0,0,0,0
98520,0,0,0,0,0,0
98521,1,1,1,1,1,1
98523,1,1,1,0,1,0
98524,1,0,0,1,1,0
98526,1,1,1,1,1,1
98530,0,0,0,0,0,0
98537,0,0,0,0,0,0
98544,0,0,0,0,0,0
98549,0,0,0,0,0,0
98556,0,0,0,0,0,0
98557,0,0,0,0,0,0
98558,1,1,1,1,1,1
98561,1,1,1,1,1,1
98565,0,0,0,1,0,0
98566,1,1,1,1,1,1
98567,1,1,1,1,1,1
98569,0,0,0,0,0,0
98570,0,0,0,0,0,0
98574,0,0,0,0,0,0
98578,0,0,0,0,1,0
98580,0,0,0,0,0,0
98584,1,1,1,1,1,1
98588,0,0,0,0,0,0
98594,0,0,0,0,0,0
98603,1,1,1,1,1,1
98604,0,0,1,0,1,0
98610,0,0,0,0,0,0
98611,0,0,0,0,0,0
98613,0,0,0,0,0,0
98626,1,1,1,1,1,1
98629,1,1,1,1,1,1
98630,1,0,0,1,1,0
98634,0,0,0,0,0,0
98638,0,0,1,0,0,0
98639,0,0,0,0,0,0
98650,0,0,0,0,0,0
98651,0,0,0,0,0,0
98661,0,1,1,0,0,0
98670,1,1,1,1,1,1
98672,0,0,1,0,1,0
98674,0,0,0,0,0,0
98675,0,0,0,0,0,0
98687,1,1,1,1,1,1
98697,0,0,1,0,0,0
98710,1,1,1,1,1,1
98713,0,0,0,0,0,0
98714,0,0,0,0,0,0
98716,1,1,1,1,1,1
98717,1,1,1,1,1,1
98725,0,0,0,0,0,0
98729,0,0,0,0,0,0
98739,0,0,1,0,1,0
98741,0,0,1,0,1,0
98744,1,0,1,0,1,0
98746,1,1,1,1,1,1
98750,1,0,0,1,0,1
98752,1,1,1,1,1,1
98756,0,0,0,0,0,0
98758,0,0,0,0,0,0
98769,1,1,1,1,1,1
98770,0,0,0,0,0,0
98772,0,0,1,0,1,0
98783,0,0,0,0,1,0
98784,1,0,0,1,1,0
98788,1,1,1,1,1,1
98793,0,0,0,0,0,0
98794,1,0,1,0,0,1
98797,1,1,1,1,1,1
98803,0,0,0,0,1,0
98806,1,1,1,1,1,1
98809,1,1,1,1,1,1
98813,1,0,0,0,0,0
98815,1,1,1,1,1,1
98818,1,1,1,1,1,1
98820,0,0,1,0,0,0
98821,0,0,0,0,0,0
98825,0,0,0,0,0,0
98826,1,1,1,1,1,1
98828,1,1,1,1,1,1
98829,1,1,1,1,1,1
98830,0,0,0,0,0,0
98834,0,0,0,0,0,0
98839,0,0,1,0,0,0
98841,1,1,1,1,1,1
98847,1,1,1,1,1,1
98860,1,1,1,1,1,1
98863,1,1,1,1,1,1
98867,0,0,0,0,0,0
98868,1,1,1,1,1,1
98869,0,0,1,0,1,0
98871,1,1,1,1,1,1
98874,1,1,1,1,1,1
98876,0,0,0,0,0,0
98885,1,1,1,1,1,1
98887,0,0,0,0,0,0
98896,0,0,0,0,0,0
98897,1,1,1,1,1,1
98901,0,0,1,0,1,0
98910,1,1,1,1,1,1
98915,0,1,1,0,0,0
98920,0,0,1,0,1,0
98921,1,1,1,1,1,1
98926,0,0,0,0,0,0
98928,0,0,0,0,0,0
98929,1,0,1,0,1,0
98932,1,1,1,1,1,1
98935,0,0,1,0,1,0
98936,0,0,1,0,0,0
98945,0,0,0,1,0,0
98947,0,0,1,0,1,0
98951,0,0,0,0,0,0
98952,1,1,1,1,1,1
98953,0,0,0,0,0,0
98954,0,0,0,0,0,0
98958,0,0,0,0,0,0
98963,1,1,1,1,1,1
98973,1,1,1,1,1,1
98978,0,0,0,0,0,0
98979,1,1,1,1,1,1
98980,1,0,1,0,1,0
98982,1,1,1,1,1,1
98984,0,0,0,0,0,0
98988,1,0,0,1,1,1
98992,0,0,1,0,1,0
99000,1,1,1,1,1,1
99003,0,0,1,0,1,0
99004,1,1,1,1,1,1
99005,0,0,0,0,0,0
99007,1,1,1,1,1,1
99009,0,0,1,0,1,0
99012,1,0,1,0,1,0
99014,1,1,1,1,1,1
99015,0,0,0,0,0,0
99018,0,0,0,0,0,0
99020,0,0,0,0,0,0
99024,1,1,1,1,1,1
99026,0,0,0,0,0,0
99037,0,0,0,0,0,0
99039,0,0,0,0,0,0
99044,0,0,0,0,0,0
99046,1,0,0,0,0,0
99051,0,0,0,0,0,0
99054,0,0,0,1,0,0
99056,0,0,0,0,0,0
99060,1,1,1,1,1,1
99062,1,1,1,1,1,1
99069,0,0,0,0,0,0
99075,1,1,1,1,1,1
99082,0,0,0,0,0,0
99083,0,0,0,0,0,0
99102,0,0,0,0,0,0
99105,1,1,1,1,1,1
99110,1,1,1,1,1,1
99116,0,0,0,0,0,0
99120,0,0,0,0,0,0
99124,1,1,1,1,1,1
99127,0,0,0,0,0,0
99129,1,0,0,1,0,0
99130,1,1,1,0,1,1
99133,0,0,0,1,0,0
99135,0,0,0,0,0,0
99136,0,0,0,0,0,0
99141,0,0,0,0,0,0
99145,0,1,0,1,0,1
99150,1,0,1,1,1,0
99151,1,1,1,1,1,1
99153,1,0,1,0,1,0
99161,0,0,0,0,0,0
99163,1,1,1,1,1,1
99164,0,0,1,0,1,0
99167,0,0,0,0,0,0
99172,0,0,0,0,0,0
99173,0,0,0,0,0,0
99177,0,0,1,0,1,0
99179,1,1,1,1,1,1
99188,1,1,1,1,1,1
99191,1,1,1,1,1,1
99203,0,0,1,0,1,0
99205,1,1,1,1,1,1
99207,0,0,0,0,0,0
99221,1,1,1,1,1,1
99222,0,0,0,0,0,0
99230,0,0,0,0,0,0
99232,0,0,0,0,0,0
99233,0,0,0,0,0,0
99237,1,1,1,1,1,1
99244,1,1,1,1,1,1
99249,1,0,0,1,1,0
99252,1,0,1,0,1,0
99255,1,1,1,1,1,1
99256,0,0,0,0,0,0
99262,1,1,1,1,1,1
99263,0,0,0,0,0,0
99264,1,1,1,1,1,1
99265,1,1,1,1,1,1
99273,0,0,0,0,0,0
99278,0,0,1,0,1,0
99282,1,1,1,1,1,1
99283,1,1,1,1,1,1
99290,0,0,0,0,0,0
99292,0,0,0,0,0,0
99293,0,0,0,0,0,0
99295,0,1,1,0,0,0
99296,1,0,0,1,0,0
99301,1,0,1,0,1,0
99302,1,1,1,1,1,1
99305,0,0,0,0,0,0
99307,1,0,0,1,0,0
99319,0,0,0,0,1,0
99323,0,0,0,1,0,0
99324,1,1,1,1,1,1
99325,0,0,0,0,0,0
99329,1,1,1,1,1,1
99330,1,1,1,1,1,1
99335,1,1,1,1,1,1
99339,1,1,1,1,1,1
99346,1,1,1,1,1,1
99352,0,0,0,0,0,0
99354,0,0,0,0,0,0
99355,0,0,1,0,1,0
99356,1,1,1,1,1,1
99357,1,1,1,1,1,1
99362,1,1,1,1,1,1
99367,1,1,1,1,1,1
99369,1,1,1,1,1,1
99371,0,0,1,0,1,0
99373,0,0,1,0,1,0
99374,0,0,0,0,0,0
99376,0,0,1,0,1,0
99383,0,0,0,0,0,0
99384,1,1,1,1,1,1
99385,1,0,1,0,1,0
99386,1,1,1,1,1,1
99388,0,0,0,0,0,0
99389,0,1,0,0,0,0
99390,0,0,1,0,0,0
99391,0,0,0,0,0,0
99394,0,0,0,1,0,0
99399,0,0,0,1,0,0
99400,0,0,0,0,0,0
99411,1,0,0,0,0,0
99413,0,0,0,0,0,0
99414,0,0,1,0,1,0
99417,0,0,1,0,1,0
99421,0,0,0,0,0,0
99422,0,0,0,0,0,0
99423,1,0,1,0,1,0
99427,1,1,1,1,1,1
99431,1,0,0,1,0,1
99432,0,0,0,0,0,0
99434,1,1,1,1,1,1
99435,0,0,0,0,0,0
99441,0,0,0,0,0,0
99443,1,1,1,1,1,1
99446,0,0,0,0,0,0
99450,0,0,0,0,0,0
99451,0,0,0,0,0,0
99452,0,0,0,0,0,0
99463,1,1,1,1,1,1
99472,1,1,1,1,1,1
99475,1,1,1,1,1,1
99478,0,0,0,0,0,0
99482,0,0,0,0,0,0
99489,1,1,1,1,1,1
99497,0,0,0,0,0,0
99504,1,1,1,1,1,1
99506,0,0,0,0,0,0
99510,1,1,1,1,1,1
99519,0,0,0,0,0,0
99521,0,1,0,1,0,1
99522,0,1,0,1,0,1
99523,1,1,1,1,1,1
99524,0,0,0,0,0,0
99525,0,0,0,0,0,0
99531,0,0,0,0,0,0
99540,1,1,1,1,1,1
99541,0,0,0,0,0,0
99549,0,0,0,0,0,0
99553,1,1,1,1,1,1
99554,1,1,1,1,1,1
99558,0,0,0,0,0,0
99559,0,0,0,0,0,0
99562,0,0,0,0,0,0
99568,1,1,1,1,1,1
99570,1,1,1,1,1,1
99571,0,0,0,0,0,0
99576,0,0,0,0,0,0
99580,1,1,1,1,1,1
99583,0,0,0,0,0,0
99601,0,0,0,0,0,0
99611,0,0,0,0,0,0
99614,0,0,0,0,0,0
99619,1,1,1,1,1,1
99621,0,0,0,0,0,0
99627,1,0,1,0,1,0
99629,1,0,1,1,1,0
99637,0,0,0,0,0,0
99641,1,0,0,1,1,0
99645,0,0,0,0,1,0
99653,0,0,0,0,0,0
99657,0,0,0,0,0,0
99658,1,1,1,1,1,1
99659,0,0,0,0,0,0
99660,1,0,0,0,0,0
99662,0,1,1,0,0,0
99663,0,0,1,0,0,0
99665,1,1,1,1,1,1
99668,1,1,1,1,1,1
99669,0,0,0,0,0,0
99674,0,0,0,0,0,0
99677,0,0,0,0,0,0
99684,0,0,0,0,0,1
99685,1,1,1,1,1,1
99697,1,1,1,1,1,1
99699,0,0,1,0,1,0
99702,0,0,0,0,0,0
99704,0,0,0,0,0,0
99708,1,1,1,1,1,1
99713,0,0,0,0,0,0
99714,1,1,1,1,1,1
99715,0,0,0,0,0,0
99722,1,0,1,0,1,0
99725,1,0,0,1,0,0
99730,1,1,1,1,1,1
99737,0,0,0,0,1,0
99738,0,0,0,0,0,0
99739,1,0,1,0,1,0
99741,1,0,1,0,1,0
99742,1,1,1,1,1,1
99749,0,0,0,0,0,0
99757,1,1,1,1,1,1
99758,0,0,1,0,1,0
99759,1,0,0,1,1,0
99764,0,0,0,0,0,0
99765,0,0,0,0,0,1
99767,0,0,0,0,0,0
99769,0,0,0,0,0,0
99771,1,1,1,1,1,1
99777,1,0,0,0,0,0
99778,1,1,1,1,1,1
99781,1,1,1,1,1,1
99784,0,0,0,0,0,0
99785,1,0,1,1,1,0
99787,1,1,1,1,1,1
99789,1,0,0,1,1,0
99791,1,1,1,1,1,1
99793,0,0,0,0,0,0
99794,0,0,0,0,0,0
99795,1,1,1,1,1,1
99800,1,0,1,0,1,0
99812,0,0,0,0,0,0
99825,1,1,1,1,1,1
99826,0,0,0,0,0,0
99827,0,0,0,0,0,0
99832,1,0,1,0,1,0
99835,1,0,1,0,1,0
99836,0,0,0,0,0,0
99839,1,1,1,1,1,1
99843,1,1,1,1,1,1
99847,1,1,1,1,1,1
99848,1,1,1,1,1,1
99855,1,1,1,1,1,1
99859,0,0,0,0,0,0
99860,0,0,0,0,0,0
99861,0,0,0,0,0,0
99868,1,1,1,1,1,1
99876,1,0,1,0,1,0
99877,1,1,1,1,1,1
99881,1,1,1,1,1,1
99884,0,0,0,0,0,0
99888,0,0,0,0,0,0
99891,0,0,0,0,0,0
99899,1,1,1,1,1,1
99900,0,0,0,0,0,0
99903,0,0,0,0,0,0
99904,1,1,1,1,1,1
99907,1,1,1,1,1,1
99908,1,1,1,1,1,1
99909,1,1,1,1,1,1
99911,1,1,1,1,1,1
99914,1,1,1,1,1,1
99915,0,0,0,0,0,0
99916,1,1,1,1,1,1
99917,0,0,0,0,0,0
99918,1,0,0,1,1,0
99921,0,0,0,0,1,0
99929,0,0,0,0,0,0
99932,0,0,0,0,0,0
99934,1,1,1,1,1,1
99936,0,0,0,0,0,0
99939,0,0,0,0,0,0
99942,1,1,1,1,1,1
99945,0,0,0,0,0,0
99950,0,0,0,0,0,0
99951,1,0,0,1,0,1
99954,0,0,0,0,0,0
99957,0,0,0,0,0,0
99961,0,0,1,0,0,0
99963,1,1,1,1,1,1
99967,0,0,0,0,0,0
99968,1,1,1,1,1,1
99969,0,0,0,0,0,0
99970,0,0,0,0,0,0
99973,1,1,1,1,1,1
99976,0,0,0,0,0,0
99979,1,1,1,1,1,1
99981,0,0,0,0,0,0
99987,0,0,0,0,0,0
99996,0,0,0,0,0,0
100009,0,0,0,0,0,0
100010,0,0,0,0,0,0
100012,0,0,0,0,0,0
100013,1,1,1,1,1,1
100014,1,1,1,1,1,1
100022,0,0,0,0,0,0
100029,0,0,1,0,1,0
100036,0,0,0,0,0,0
100042,1,1,1,1,1,1
100044,0,0,0,0,0,0
100046,0,0,0,0,0,0
100061,1,1,1,1,1,1
100066,0,0,0,0,0,0
100068,1,0,0,1,0,1
100072,0,0,0,0,0,0
100074,0,0,0,0,0,0
100076,1,1,1,1,1,1
100077,0,0,0,0,0,0
100078,0,0,0,0,0,0
100079,1,1,1,1,1,1
100082,1,1,1,1,1,1
100085,0,0,0,0,0,0
100088,1,0,0,1,0,1
100089,0,0,0,0,0,0
100093,1,1,1,1,1,1
100097,0,0,0,0,0,0
100100,0,0,0,0,0,0
100102,1,1,1,1,1,1
100103,0,0,0,0,0,0
100104,0,0,0,0,0,0
100105,0,0,0,0,0,0
100109,0,0,1,0,1,0
100112,1,0,1,0,1,0
100115,0,0,0,0,0,0
100116,0,0,1,0,1,0
100117,1,1,1,1,1,1
100118,0,0,1,0,1,0
100119,0,0,0,0,0,0
100120,1,1,1,1,1,1
100125,0,1,1,0,1,0
100131,0,1,0,1,0,1
100134,1,1,1,1,1,1
100135,0,1,1,1,1,1
100140,1,1,1,1,1,1
100144,0,0,0,0,0,0
100149,1,1,1,1,1,1
100152,1,1,1,1,1,1
100162,0,0,1,0,1,0
100164,0,0,0,0,0,0
100167,0,0,1,0,1,0
100175,0,0,0,0,0,0
100180,0,0,1,0,1,0
100184,1,0,1,0,1,1
100187,0,0,0,0,0,0
100190,0,0,0,0,0,0
100199,1,0,1,0,1,0
100202,0,0,1,0,1,0
100206,1,1,1,1,1,1
100207,0,0,0,0,0,0
100220,0,1,1,0,0,0
100228,0,0,0,0,0,0
100229,1,1,1,1,1,1
100230,1,1,1,1,1,1
100231,1,0,0,1,1,0
100232,0,0,0,0,0,0
100238,1,1,1,1,1,1
100240,0,0,0,1,0,0
100242,0,0,0,0,0,1
100244,1,0,0,1,1,0
100245,0,1,1,0,1,0
100246,1,1,1,1,1,1
100250,1,1,1,1,1,1
100254,1,1,1,1,1,1
100256,0,0,0,0,1,0
100261,0,0,0,0,0,0
100262,0,0,0,0,0,0
100263,0,0,0,0,0,0
100264,1,1,1,1,1,1
100265,1,1,1,1,1,1
100269,0,0,0,0,0,0
100277,1,1,1,1,1,1
100283,1,1,1,1,1,1
100285,0,0,0,1,0,0
100294,0,1,1,0,0,0
100296,0,0,0,0,0,0
100298,1,0,1,0,1,0
100301,0,0,0,0,0,0
100303,1,0,0,1,0,0
100308,1,0,0,0,0,1
100311,1,1,1,1,1,1
100312,0,0,0,0,0,0
100319,0,0,0,0,0,0
100323,0,0,0,0,0,0
100324,0,0,0,0,0,0
100326,1,1,1,1,1,1
100327,1,1,1,1,1,1
100329,0,0,0,0,0,0
100332,1,1,1,1,1,1
100334,1,1,1,1,1,1
100335,0,0,0,0,0,0
100337,1,1,1,1,1,1
100350,1,0,0,1,1,0
100353,0,0,0,0,0,0
100359,1,1,1,1,1,1
100360,0,0,0,0,0,0
100372,1,1,1,1,1,1
100375,0,0,0,0,0,0
100377,0,0,0,0,0,0
100379,1,0,0,1,1,0
100384,1,1,1,1,1,1
100388,0,0,0,0,0,0
100389,0,0,0,0,0,0
100396,1,1,1,1,1,1
100400,1,1,1,1,1,1
100401,1,1,1,1,1,1
100402,0,0,1,0,1,0
100403,1,1,1,1,1,1
100405,1,1,1,1,1,1
100406,1,0,1,0,1,0
100409,0,1,1,0,1,0
100410,1,1,1,1,1,1
100412,0,0,1,0,1,0
100421,1,1,1,1,1,1
100425,0,0,0,0,0,0
100426,0,0,1,0,1,0
100431,0,0,0,0,0,0
100432,0,0,0,0,0,0
100433,0,0,0,0,0,0
100437,1,1,1,1,1,1
100446,1,1,1,1,1,1
100451,1,1,1,1,1,1
100453,0,0,1,0,1,0
100458,1,1,1,1,1,1
100461,0,0,0,0,0,0
100464,0,0,0,0,0,0
100467,0,0,0,0,0,0
100470,0,0,0,0,0,0
100471,1,1,1,1,1,1
100472,0,0,1,0,1,0
100474,0,0,0,0,0,0
100478,0,0,0,0,0,0
100480,1,1,1,1,1,1
100483,1,0,0,1,0,1
100484,0,0,0,0,0,0
100494,1,1,1,1,1,1
100497,0,0,0,0,0,0
100505,0,0,0,0,0,0
100507,1,1,1,1,1,1
100509,0,0,0,0,0,0
100513,0,0,0,0,0,0
100518,1,1,1,1,1,1
100525,0,0,0,0,0,0
100526,1,1,1,1,1,1
100528,1,1,1,1,1,1
100530,0,0,0,1,0,0
100532,0,0,0,0,0,0
100533,1,0,1,0,1,0
100535,0,0,0,0,0,0
100538,1,1,1,1,1,1
100539,1,1,1,1,1,1
100540,0,0,0,0,0,0
100545,1,1,1,1,1,1
100549,0,0,0,0,0,0
100550,1,1,1,1,1,1
100551,0,0,0,0,0,0
100552,1,0,0,1,1,0
100554,1,1,1,1,1,1
100556,0,0,0,0,0,0
100560,0,0,0,0,0,0
100579,0,0,1,0,0,0
100580,1,1,1,1,1,1
100584,1,1,1,1,1,1
100586,1,1,1,1,1,1
100587,0,0,0,0,0,0
100593,1,1,1,1,1,1
100595,1,1,1,1,1,1
100607,1,1,1,1,1,1
100610,0,0,0,0,0,0
100615,0,0,0,0,0,0
100617,1,1,1,1,1,1
100621,1,1,1,1,1,1
100624,0,0,0,0,0,0
100626,1,1,1,1,1,1
100637,0,0,0,0,0,0
100639,0,0,1,0,1,0
100643,0,0,0,0,0,0
100644,1,1,1,1,1,1
100646,1,1,1,1,1,1
100651,0,0,0,0,0,0
100655,0,0,0,0,0,0
100659,1,1,1,1,1,1
100661,0,0,0,0,1,0
100662,0,1,1,0,0,0
100663,1,1,1,1,1,1
100664,0,0,1,0,1,0
100665,0,0,0,0,0,0
100666,1,0,1,0,1,0
100669,0,0,0,0,0,0
100676,1,0,0,1,1,0
100677,1,1,1,1,1,1
100678,1,0,1,0,1,0
100685,1,1,1,1,1,1
100687,0,0,0,0,0,0
100688,1,1,1,1,1,1
100689,1,1,1,1,1,1
100692,1,1,1,1,1,1
100693,1,1,1,1,1,1
100696,0,0,0,0,0,0
100699,0,0,1,0,0,0
100707,0,0,0,0,0,0
100720,0,0,0,0,0,0
100722,0,1,0,1,1,1
100723,1,1,1,1,1,1
100724,1,1,1,1,1,1
100727,1,1,1,1,1,1
100728,1,1,1,1,1,1
100731,0,0,0,0,0,0
100733,0,0,1,0,1,0
100737,1,1,1,1,1,1
100739,1,1,1,1,1,1
100741,1,0,1,0,1,0
100743,0,0,0,0,0,0
100744,1,1,1,1,1,1
100748,1,1,1,1,1,1
100751,0,0,1,0,1,0
100753,1,1,1,1,1,1
100759,0,0,0,0,0,0
100763,0,0,0,0,0,0
100764,0,0,0,1,0,0
100765,0,0,0,0,0,0
100766,1,0,0,1,1,0
100769,0,0,1,0,0,0
100776,0,0,0,0,0,0
100782,0,0,0,0,0,0
100784,0,0,0,1,0,0
100786,0,0,0,0,0,0
100787,0,0,0,0,0,0
100794,0,0,0,0,0,0
100801,0,0,0,0,0,0
100806,0,0,0,0,0,0
100809,0,0,1,0,1,0
100812,0,0,0,0,0,0
100813,0,0,0,0,0,0
100814,0,0,1,0,1,0
100815,0,0,0,0,0,0
100818,1,1,1,1,1,1
100821,0,0,0,0,0,0
100825,0,0,0,0,0,0
100830,1,1,1,1,1,1
100831,1,1,1,1,1,1
100832,0,0,0,0,0,0
100833,1,1,1,1,1,1
100835,1,1,1,1,1,1
100836,1,1,1,1,1,1
100837,1,1,1,1,1,1
100840,0,0,0,0,0,0
100844,1,1,1,1,1,1
100848,1,1,1,1,1,1
100852,0,0,0,0,0,0
100854,0,0,0,0,0,0
100856,0,1,1,0,0,0
100861,0,0,0,0,0,0
100864,0,0,0,0,0,0
100868,1,1,1,1,1,1
100869,1,1,1,1,1,1
100870,0,0,0,0,0,0
100872,1,1,1,1,1,1
100876,0,0,0,0,0,0
100878,0,0,0,0,0,0
100879,0,0,1,0,1,0
100883,1,0,1,0,1,0
100884,0,0,0,0,0,0
100887,0,0,0,0,0,0
100888,0,0,0,0,0,0
100892,1,1,1,1,1,1
100893,0,0,0,0,0,0
100896,1,1,1,1,1,1
100897,0,0,0,0,0,0
100898,0,0,1,0,0,0
100899,1,1,1,1,1,1
100901,0,0,1,0,1,0
100902,0,0,0,0,0,0
100904,1,1,1,1,1,1
100907,0,0,1,0,1,0
100916,1,1,1,1,1,1
100919,1,0,1,0,1,0
100922,0,0,0,0,0,0
100924,1,1,1,1,1,1
100927,0,0,0,0,0,0
100932,0,0,0,0,0,0
100940,0,0,0,0,0,0
100941,0,0,0,0,0,1
100942,1,1,1,1,1,1
100947,1,1,1,1,1,1
100953,0,0,0,0,0,0
100954,1,1,1,1,1,1
100956,0,0,0,0,0,0
100958,0,0,0,0,0,0
100959,1,1,1,1,1,1
100960,0,0,0,0,0,0
100965,0,0,0,0,0,0
100966,1,1,1,1,1,1
100967,1,1,1,1,1,1
100968,0,1,1,0,0,0
100971,0,0,0,0,0,0
100972,0,0,0,0,0,0
100976,1,0,1,0,1,0
100978,0,0,0,0,0,0
100980,1,0,1,0,1,0
100981,0,0,0,0,0,0
100982,0,0,0,0,0,0
100983,1,0,0,1,0,1
100988,0,0,0,0,0,0
100992,0,0,1,0,0,0
100994,0,0,0,0,0,0
100996,1,0,0,1,1,0
101001,1,1,1,1,1,1
101006,0,0,0,0,0,0
101007,0,0,1,0,1,0
101009,0,0,1,0,1,0
101010,1,1,1,1,1,1
101011,0,0,1,0,1,0
101015,0,0,0,0,0,0
101017,1,1,1,1,1,1
101018,1,1,1,1,1,1
101022,1,1,1,1,1,1
101024,0,0,0,0,0,0
101032,1,1,1,1,1,1
101034,1,1,1,1,1,1
101035,1,1,1,1,1,1
101037,0,0,0,0,0,0
101045,1,0,0,1,0,1
101047,1,1,1,1,1,1
101048,0,0,0,0,0,0
101051,0,0,0,0,0,0
101053,1,1,1,1,1,1
101054,0,0,0,0,0,0
101056,0,0,1,0,1,0
101057,1,1,1,1,1,1
101063,0,0,0,0,0,0
101067,1,0,0,1,0,1
101069,0,0,0,0,0,0
101071,0,0,0,0,0,0
101076,1,1,1,1,1,1
101077,1,1,1,1,1,1
101079,1,1,1,1,1,1
101080,1,1,1,1,1,1
101081,0,0,0,0,0,0
101085,1,1,1,1,1,1
101086,0,0,0,0,0,0
101088,1,1,1,1,1,1
101091,1,0,0,1,1,0
101093,0,0,0,0,0,0
101094,0,0,0,0,0,0
101098,1,1,1,1,1,1
101099,0,0,0,0,0,0
101103,1,1,1,1,1,1
101111,0,0,1,0,1,0
101112,0,0,1,0,1,0
101115,0,1,1,0,1,0
101116,1,0,1,1,1,0
101118,0,0,0,0,0,0
101119,1,0,1,1,1,0
101122,1,1,1,1,1,1
101125,0,0,1,0,1,0
101127,0,0,0,0,0,0
101128,0,0,0,1,0,0
101129,0,0,0,0,0,0
101140,1,1,1,1,1,1
101145,1,1,1,1,1,1
101147,0,0,0,0,0,0
101150,0,0,0,0,0,0
101152,1,0,1,1,1,0
