topic,hashtag,tweet_id,image_path,sample_path,body_text,image_text,text_with_OCR
AsianHate,makechinapay,1293017699681935360,./data_AsianHate/makechinapay/tweets2/EfG4vhNUcAAGWXV.jpg,./annotation_data/AsianHate/EfG4vhNUcAAGWXV.jpg,@emilyrauhala @JeromeTaylor #ChinaLiedAndPeopleDied #Chinazi used Wechat to spy on America soil #MakeChinaPay #BoycottChina https://t.co/FJWwpQqweA, CHINAS SPIES CHINAS SPIES EVERYWHERE ,goa CHINA EVERYWHERE
Immigration,cdnpoli,1295536056125677568,./data_Immigration/cdnpoli/tweets3/EfqrK0xUwAEWthZ.jpg,./annotation_data/Immigration/EfqrK0xUwAEWthZ.jpg,"BC Facebook group called ‘Immigration Watch Canada’ posted a complaint about perceived Facebook bias in community standards oversight, the comments are incredible. #bcpoli #cdnpoli 

Facebook complaints, while on Facebook. 

Remember, it’s kids who are addicted to social media 😏 https://t.co/wfh8HUNWvd", Are you Facebook police insane 5h Like Reply Replied 1 Reply WITH THESE KINDS OF STANDARDS MAKES ME WONDER WHY I AM HERE ON FACEBOOK WHY ANY OF US ARE 5h Like Reply 3 ,Are you police insane Lo Mi eye Ad Reply WITH THESE OF ME WONDER WHY AM HERE ON WHY ANY OF US ARE ce Like Reply
Immigration,cdnpoli,1292837287223603207,./data_Immigration/cdnpoli/tweets2/EfEUqVaXgAAsMoY.jpg,./annotation_data/Immigration/EfEUqVaXgAAsMoY.jpg,"As we continue to deal with #COVID19 and its implications, 2021 will be a year of recovering, adapting, and rebuilding for the future. A National Self-Care Strategy should be integral to any such efforts. Read here for more: https://t.co/kmLujLB5Pn

#iselfcare #cdnpoli #cdnhealth https://t.co/uqcS78Ww5Y", Consumer Health Produits de sant Products Canada consommateurs du Canada PreBudget 204444944 Submission 2021 ,PI Consumer Health de sant Canada PreBudget non Submission iN
AsianHate,ChinaVirus,1297926192155123712,./data_AsianHate/ChinaVirus/tweets4/EgMo_P4UcAEXYLy.jpg,./annotation_data/AsianHate/EgMo_P4UcAEXYLy.jpg,Coward is your mother 😂 beware before too late #ChinaLiedAndPeopleDied #BanChineseProducts #BanTiktok #BanChinaPhone #XijinpingVirus #ChinaVirus #XiJinpingisMurderer #BanChinesePeople #BanChineseProducts #BoycottChina #letsbanchina #BanChineseProducts https://t.co/qQbRis0ikz https://t.co/5B1Vsv1073, China harvesting organs of Uighurs Part 3 Xinjiang 15 Muighurs killed by China satya3back ,China of we as ae Ay back os
Mask,masks,1295654666735255553,./data_Mask/masks/tweets3/EfsXC7cUEAE8_5g.jpg,./annotation_data/Mask/EfsXC7cUEAE8_5g.jpg,"@HotelLubyanka What will happen if you guys do not pay the fines for mandatory #Masks ?

In where I live 🇮🇩 we're being notified the punishment (besides getting the fine) will be: sing our national anthem &amp; mop the public streets 😬 but, many have became rebels though! #endlockdown #Unmasking https://t.co/viURmuEDX2", Wetre revoltingl ,ti
Political,maga,1290876160277184512,./data_Political/maga/tweets1/EeodBwEXgAAf4XP.jpg,./annotation_data/Political/EeodBwEXgAAf4XP.jpg,"@RealDonaldTrump #joke : 'Trump loves capitalism but hates free trade, which is like being a Destiny’s Child fan who hates Beyoncé.' #Trump #MAGA #RacistInChief #RapistInChief #cult45 #AmericsFirst https://t.co/HoWzjs1g9y",,Be Hi yO
Vaccine,CoronavirusVaccine,1293124267660341248,./data_Vaccine/CoronavirusVaccine/tweets2/EfIZqolUYAMUT5Z.jpg,./annotation_data/Vaccine/EfIZqolUYAMUT5Z.jpg,"#CoronavirusVaccineBREAKING: President Vladimir Putin says Russia's coronavirus vaccine has been registered; his daughter is among those inoculated.
#Putin 
#CoronavirusVaccine https://t.co/h42Akbim79", Kremlinru  CC BY 40 ,aw
Political,maga,1297057156408029184,./data_Political/maga/tweets4/EgASnBqVAAE4EK8.jpg,./annotation_data/Political/EgASnBqVAAE4EK8.jpg,@realDonaldTrump THANK YOU jesus for this president. #MAGA #KAG #WWG1WGA for we live to serve you and our Country to live life through Christ. ❤❤❤❤🕊🕊🕊🕊🙏🙏🙏🙏🇺🇸🇺🇸🇺🇸🇺🇸 https://t.co/KMklrlFzye, FIGHT THE GOOD FIGHT OF THE laithe 1 TIMOTHY 612 ,FIGHT HE GO OF Ti
Boomer,trumpliesamericansdie,1293312456333438977,./data_Boomer/trumpliesamericansdie/tweets2/EfLEyzsWsAQIm7v.jpg,./annotation_data/Boomer/EfLEyzsWsAQIm7v.jpg,"@JHoganGidley It ain't gonna work, phony Trump supporter. #TrumpVirus #TrumpIsAJoke #TrumpLiesAmericansDie #165KDEAD #TrumpVirus #TrumpIsAJoke #TrumpLiesAmericansDie #165KDEAD #TrumpVirus #TrumpIsAJoke #TrumpLiesAmericansDie #165KDEAD #TrumpVirus #TrumpIsAJoke #TrumpLiesAmericansDie #165KDEAD https://t.co/lpGl8YTa2N", I DONT DO COVERUPS EXCEPT FOR WHEN I CHEAT ON MY WIVES STIFF MY CONTRACTORS CREATE FAKE UNIVERSITIES LAUNDER MONEY FOR THE RUSSIANS DEFY CONGRESSIONAL SUBPOENAS AND OBSTRUCT JUSTICE ,DONT DO EXCEPT FOR WHEN CHEAT ON MY STIFF MY CREATE FAKE LAUNDER MONEY FOR THE DEFY CONGRESSIONAL AND OBSTRUCT JUSTICE
Mask,maskup,1290817661538951168,./data_Mask/maskup/tweets1/EennQ6eUMAEnMrY.jpg,./annotation_data/Mask/EennQ6eUMAEnMrY.jpg,"Even real fluffy gigantic comedic plot device heroes wear masks. 
(I don't want to leave anyone out)
#maskup https://t.co/MZeCtK5pGI", REAL HEROES WEAR MASKS DCS EGENDS OF TOMORROW COMING 2021 CU ,ai Ae an Oh at ie REAL WEAR oF COMING CHUN
Political,Election2020,1297627074069499904,./data_Political/Election2020/tweets4/EgIY8XcXYAACG-d.jpg,./annotation_data/Political/EgIY8XcXYAACG-d.jpg,Lots of great information in this handy thread.  #Election2020 https://t.co/3zSmO7aKNh https://t.co/KHYvEPmmlG, GGAZPROM ,
Vaccine,FireFauci,1289721878685184000,./data_Vaccine/FireFauci/tweets1/EeYDNeGUMAArfZ6.jpg,./annotation_data/Vaccine/EeYDNeGUMAArfZ6.jpg,@realDonaldTrump @intheMatrixxx Can you Fire this Joker already‼️ #FireFauci #FauciFraud #LIAR https://t.co/oqUj5wgyhx, USATODAY NETWORK You are fake news MakeAGIFcom ,Aw
Immigration,cdnpoli,1292138863448580097,./data_Immigration/cdnpoli/tweets2/Ee6Y-jlVAAAh_Rf.png,./annotation_data/Immigration/Ee6Y-jlVAAAh_Rf.png,@CBCNews Zionist lackeys. #cdnpoli #bcpoli Not Hezbollah. https://t.co/YSLVFUmcZI, CBC News CBCNews  2h Lebanese citizens are protesting against the countrys ruling class who is news Al Jazeera English O AJEnglish d7hismanagement that contributed to Israeli media says Hezbollah sought to use explosives which shook Beirut O for war against TelAviv Russian private military contractors are active in 16 African nations but how ALJAZEERA Beirut  Precision Guided Missie Site SAe BEIRUT AIRPONT Show of solidarity as Lebanon braces for protests after deadly chemical   ,News are against the ruling class who is Al private military are active in but how PES Scatter Cole ice we fe he Cee ne
Vaccine,GetVaccinated,1290410925284036608,./data_Vaccine/GetVaccinated/tweets1/Eeh15elU8AANbqI.jpg,./annotation_data/Vaccine/Eeh15elU8AANbqI.jpg,"#IVax2Protect myself, my family, my patients, and my colleagues from serious diseases. Why do you #GetVaccinated? https://t.co/4EZAecon9x #NIAM https://t.co/xyWf5gGjsz", lational Foundation for nfectious Diseases Natio Fou Infe Dise National Foundation for Infectious Diseases RIGHTRID Nation Foun FOR MY Infe Dise National Foundation for Infectious iseases National Foundation for Infectious Diseases Natio Foun Infe Dise DUS CATENTS tunanner ,National Foundation for for Infectious Dis jo if aA Fou National Foundation for Infectious aa Inter Diss as
Political,Trump2020,1296166793254514688,./data_Political/Trump2020/tweets3/Efzo038XkAE4hOt.jpg,./annotation_data/Political/Efzo038XkAE4hOt.jpg,"Mr Clinton lecture Mr Trump on acting professionally in Oval Office.

Ooookkaaaaayy... 🙄

#DemocraticConvention 
#DemConvention #DNC 
#Trump2020 #KAG2020 https://t.co/K7MNjry23W", DAILY NEWS NEW YORKS HOMETOWN NEWSPAPER 50 wwwnydailynewscom Tuesday March 2 1999 WORLD EXCLUSIVE THE MONICA INTERVIEW MY SECRET LIFE WITH BILL Lgettyimages 25 New York Daily News Archive VEARS ,Ae ae WORLD EXCLUSIVE THE INTERVIEW MY LIFE WIT BILL
Vaccine,CovidHoax,1299707840022695937,./data_Vaccine/CovidHoax/tweets5/Egl9YR7XsAEBAeI.jpg,./annotation_data/Vaccine/Egl9YR7XsAEBAeI.jpg,"First Commandment
#coronavirus #COVID19 #COVIDHOAX https://t.co/UTJNFahV1r", THOU SHALT NOT CATCH COVD A duly Yourself and to Neighbour In Some Countries the fight against Covid19 became a fanatical obsession tied to a pseudoreligious and moral imperative ,THOU SEAT ON err Poesy core In Some the fight against Ce fanatical Ere
AsianHate,ChinaVirus,1297887304313262080,./data_AsianHate/ChinaVirus/tweets4/EgMFngAUMAAprwT.jpg,./annotation_data/AsianHate/EgMFngAUMAAprwT.jpg,@WaxiaZe  bloody rascals #ChinaLiedAndPeopleDied #BanChineseProducts #BanTiktok #BanChinaPhone #XijinpingVirus #ChinaVirus #XiJinpingisMurderer #BanChinesePeople #BanChineseProducts #BoycottChina #letsbanchina #BanChineseProducts #BanChinaAllProudact  #FuckYouChinese https://t.co/o98jftaxZj, POLIS I Cant Breath ,on Lalo Cant Breath
Boomer,trumpliesamericansdie,1292318591467941890,./data_Boomer/trumpliesamericansdie/tweets2/Ee886GdU0AU4Ovg.jpg,./annotation_data/Boomer/Ee886GdU0AU4Ovg.jpg,"@realDonaldTrump  YOU ARE the virus 
#TrumpFailsAmerica #TrumpVirus #TrumpVirusDeathToll160K #COVIDIOTS #EnemyOfThePeople #dyingforTrump #stimuluspackage #TrumpLiesAmericansDie #GOPComplicitTraitors #GOPTaxScam #GOPCorruptionOverCountry #CountryOverParty #coronavirus #vote https://t.co/W6Sz1xjveP", STIMULUS RELIEF FUND Australia 1993 a month Canada 1433 a month Denmark Up to 3288 a month France Up to 7575 a month Germany Up to 732678 a month Ireland Up to 179344 a month UK Up to 3084 a month 1200 to last for 10 weeks US ,sa ar Be FUND month Canada month Up to month Up to month Up to month Cee Mi Up to month aE
Political,trumpvirus,1290707464581775361,./data_Political/trumpvirus/tweets1/EemDmMjXgAInttl.jpg,./annotation_data/Political/EemDmMjXgAInttl.jpg,"@realDonaldTrump 160,000 Americans dead from #TrumpVirus https://t.co/uLbOtkJAqq", I TAKE No RESPONSIBILITY  DONALD TRUMP Ecreenshot from Lincoln Project antiTrump ad Lincoln Project ,TAKE No RESPONSIBILITY Trump from Project ad Project
Vaccine,covidvaccine,1293759562361626624,./data_Vaccine/covidvaccine/tweets2/EfRbdw3UYAIiYs4.jpg,./annotation_data/Vaccine/EfRbdw3UYAIiYs4.jpg,#Russia really worked hard for #CovidVaccine and now going to use it on medical professionals first. I feel its a milestone break through. https://t.co/b3ztlT9n0Q, SERKO ,iS Aa ae Wy Bra
Political,Trump2020,1290742492980228100,./data_Political/Trump2020/tweets1/EemjdNVWsAMXst-.jpg,./annotation_data/Political/EemjdNVWsAMXst-.jpg,@realDonaldTrump @WSJ Winning is Trump’s specialty! #Trump2020 https://t.co/z5MDzLnZGs, PRESIDENT TRUMP Together we are rebuilding our nation ,it Together we are our nation
Mask,WearAMask,1291015008990556160,./data_Mask/WearAMask/tweets1/EeqbTasWAAYP4eE.jpg,./annotation_data/Mask/EeqbTasWAAYP4eE.jpg,"I think that out of all the masks I have, this one is my favorite 👊🏻

#WearADamnMask #COVID19 #WearAMask #AmericaOrTrump https://t.co/12zwzSzNy7", SCIENCE NER ONESS IS EVJERY LOVESLOVE BlO HU REAL ,any of MAN IS
Mask,WearAMask,1294748215007485958,./data_Mask/WearAMask/tweets3/Effeo9zWoAAi-MX.jpg,./annotation_data/Mask/Effeo9zWoAAi-MX.jpg,"Please, wear masks. 
#WearAMask #health #healthylifestyle https://t.co/6vDCYxYdXY", Clns Srieh ie ,oe roan de
Mask,WearAMask,1292314280147197953,./data_Mask/WearAMask/tweets2/Ee84_IrXYAcQ3Qb.jpg,./annotation_data/Mask/Ee84_IrXYAcQ3Qb.jpg,"Thought I’d share some photos of my new masks, not that anyone asked 👀👉👈 #WearADamnMask #WearAMask https://t.co/HtgFQwy3yk", Somebody complemented my mask today and it was the ego boost I really needed 800 ,to wy oe Somebody my mask today and it was the ego boost really
Political,maga,1298264038682460161,./data_Political/maga/tweets4/EgRcQzzVoAcKMmI.jpg,./annotation_data/Political/EgRcQzzVoAcKMmI.jpg,"“Make no mistake: Joe Biden and Kamala Harris want a cultural revolution. A fundamentally different America."" -Tim Scott
@votetimscott was 'off the charts' good at #RNC2020 last night. Refreshing compared to dark Dems.
Donna Brazile knows Dems are screwed.🤔#MAGA #TuesdayThoughts https://t.co/StEuBhb0Ti", RNC THE MAN VOTETIMSCOTT MIKANDYNOTHEM ,Ce THE MAN os
AsianHate,CCPVirus,1289726209375399936,./data_AsianHate/CCPVirus/tweets1/EeYHJQvU8AAuJjC.jpg,./annotation_data/AsianHate/EeYHJQvU8AAuJjC.jpg,"@DrTedros @unicefchief RESIGN TEDROS
#CCPVirus
#Shameless
#ChinaPuppet https://t.co/FYRhQeuqJF",,ae
Immigration,buildthewall,1292504175620894726,./data_Immigration/buildthewall/tweets2/Ee_lgxbXoAIph6y.jpg,./annotation_data/Immigration/Ee_lgxbXoAIph6y.jpg,"Let's put the famous Portland ""Wall of Moms"" on the southern border! #BuildTheWall #thewall #MAGA https://t.co/qJJx8CPE6c https://t.co/myMwCzoEFI", SO YOU WANTED TO BUILD A WALL DEAR FEDS UR JUST AMITIE BRICK R THE VALL LEAVE OR KIDS ALDE ESTIN MILED BY POUCE WONDER HOW LONG YOU WOULD STAND THERE wwwfacebookcomJacekWasowicz ,SO YOU TO BUILD WALL ea OD we WONDER HOW LONG YOU WOULD STAND THERE
Immigration,cdnpoli,1293226671923920896,./data_Immigration/cdnpoli/tweets2/Eell-aDU4AEDbQo.jpg,./annotation_data/Immigration/Eell-aDU4AEDbQo.jpg,"On this day in 1931, police raided the offices and homes of key Communist Party of Canada (CPC) officials in Toronto. Leader Tim Buck and others were arrested and sentenced under Section 98 of the criminal code which banned  ""unlawful associations"". #cdnpoli #canlab https://t.co/RnzxtQblhc", mBuck 628 ,os
Mask,maskup,1293246906257334272,./data_Mask/maskup/tweets2/EfKJNUaXYAEtlyf.jpg,./annotation_data/Mask/EfKJNUaXYAEtlyf.jpg,"#BrandNew  #Beats #Samsung #Galaxy  #Huawei  #iPhone #wedontsellcrap 
#BusiDirect  #SellerWachikate
#2020 #MaskUp #NewNormal #Utunensu
✆Whatsapp &amp; ℡ +260977511284 
℡ 0955511284 or ℡ 0966511284 August 11, 2020 at 07:14PM https://t.co/d1bxFL77Xe", DEAL OF THE TELL a FRIEND o DAY BusiDirect Beats Studio 3 Wireless AT K1999 ONLY FOR MORE DETAILS SA LE CALL 0977511284 ,ea oF THE ae ARETE Studio AT ONLY FOR MORE CALL
Mask,WearAMask,1291377359698919426,./data_Mask/WearAMask/tweets1/Eevk3YaWAAIRM6k.jpg,./annotation_data/Mask/Eevk3YaWAAIRM6k.jpg,It might be difficult to get your child to wear a face mask. Here's a few suggestions that might help! Let them practice getting used to the mask at home or put a mask on their favorite stuffed animal. Practice wearing one for short periods at a time. #wearamask #simsburydentist https://t.co/yBjDgBO2c1,,Es iS
Immigration,cdnpoli,1289604020214984704,./data_Immigration/cdnpoli/tweets1/EeWWHT8UcAEEWrK.jpg,./annotation_data/Immigration/EeWWHT8UcAEEWrK.jpg,My latest cartoon from https://t.co/7pOKRz0ZC4 #TrudeauTestimony #cdnpoli  @PierrePoilievre @CPC_HQ @BradRedekopp https://t.co/Tk9qDaV4XX, IT SUDDENLY APPEARED IN MY BLIND SPOT  SUDDENLY EH NOTHING I COLULD DO POLICI Krahniclescom Good grief Now we will have another learning MOMent AA ,IN MY BLIND SPOT NOTHING COULD Do ae By
Vaccine,covidvaccine,1295689432176005120,./data_Vaccine/covidvaccine/tweets3/Efs2ouhU4AYmCQ9.jpg,./annotation_data/Vaccine/Efs2ouhU4AYmCQ9.jpg,"Russia to Release COVID Vaccine Trial Data: Report | The National TV
𝐅𝐮𝐥𝐥 𝐍𝐞𝐰𝐬: https://t.co/eQT9O2ZOSK
.
.
#Russia #covid19 #coronavirus #covidvaccine #RussiaCovidVaccine #pandemic #covidcases #India #dailynews #newsfeed #thenationaltv https://t.co/rafLd8lh28", THE NATIONAL ,Oe iN ad
AsianHate,ChinaVirus,1294475426262384642,./data_AsianHate/ChinaVirus/tweets3/EfbmiFVX0AI-GeD.jpg,./annotation_data/AsianHate/EfbmiFVX0AI-GeD.jpg,"@seanhannity Come on #SeanHannity  #AG #BillBarr 
Just throwing some dry bone to #SilentMajority of Americans waiting for this see DayLight months; scheduled before this election, Excuse your self #ChinaVirus or politically correct saying #Covid -19 bc off, you cannot do the job? https://t.co/fn3n1vxoDq", Traitor ,ha Traitor buy re Lo ie
Mask,facemasks,1291460810984894465,./data_Mask/facemasks/tweets1/EewwwLTXkAAVNt-.jpg,./annotation_data/Mask/EewwwLTXkAAVNt-.jpg,"🌸✋🌼😷💮👐🌸😷🌼✋💮
#facemasks #facemasks4all
#gifts #shoppingonline #healthandsafety #onlineshopping #socialdistancing #Quarantine
CDC recommends the use of cloth face coverings to supplement social distancing in fight against spread of  #covid19
https://t.co/jw6wmOOwFG https://t.co/ywTFOaUM02", This is NOt a Test Planet Earth My Lire lor cot ,FA SI planet Ear net This is NOT Test ie My ae
Boomer,trumpliesamericansdie,1295778420392165382,./data_Boomer/trumpliesamericansdie/tweets3/EfuHm00WkAI3M2j.jpg,./annotation_data/Boomer/EfuHm00WkAI3M2j.jpg,"@realDonaldTrump Because of your gross incompetence and the #CorruptAndComplicitGOP. 170k Americans are dead. Riots in the streets. Economy in the toilet. You own it Donnie. 
#COVID19 
#ItIsWhatItIs 
#TrumpLiesEverytimeHeSpeaks 
#TrumpLiesAmericansDie 
#ImpeachedForLife https://t.co/XUtHS4NC2n", ll 65 1006 T6417 76097 7643357 76499 Oscar Tamayo 1 MINUTE AGO II ,all MINUTE AGO
Boomer,trumpliesamericansdie,1290426691504889856,./data_Boomer/trumpliesamericansdie/tweets1/EeiEPDoUwAA-eOh.jpg,./annotation_data/Boomer/EeiEPDoUwAA-eOh.jpg,#wionnews in India just covered a piece on #thelincolnproject information war against #AnyoneButTrump2020 Famous even in India. #worstpresidentinhistory #TrumpIsNotWell #TrumpCrimeFamily #TrumpLiesAmericansDie #RussianBounty #TrumpTaxReturns #LockHimUp https://t.co/EkhmBCeSPh https://t.co/MfYyN2Bwbm, ATHE LINCOLN PROJECT The Lincoln Project HOME Uoads PLAY ALL Nationalit Gewahe Me 2 Mum Irunp ange Mawell FROM TWEETS TO VIDEOS TO ADVERTISEMENTS THE LINCOLN PROJECT WANTS TO REMOVE TRUMP FROM OFFICE WION subscribe to wionews You Tube ,Na we he BA subscribe to
Immigration,immigration,1298913017665597442,./data_Immigration/immigration/tweets4/EgaqY-jXYAAYUjd.jpg,./annotation_data/Immigration/EgaqY-jXYAAYUjd.jpg,"#IntegratedBorderManagement has existed for decades within the #SchengenArea. Recent adaptations incl. assessment forms on optimum standards, incl. inter-agency &amp; int’l. coop. + exchange of info w/ regard to illegal #immigration, #SeriousCrime &amp; #Terrorism modalities - #LEA2020. https://t.co/3OEUfV5fNZ", POLIZEI e picturealliancedpaC Charisius FRONTEX ,ay
Political,Trump2020,1296070649383997440,./data_Political/Trump2020/tweets3/EfyRYrNXsAIYXFe.jpg,./annotation_data/Political/EfyRYrNXsAIYXFe.jpg,Cindy McCain needs to be investigated &amp; possibly prosecuted as an accessory to Epstein’s crimes. She admitted she knew but remained silent! #GOPWomen  #SaveTheChildren #DrainTheDeepStateSwamp #Trump2020 #MAGA #KAG #RINOs https://t.co/DmFq1oYnjv,,Ne Ba ae
Mask,maskup,1298924605273452545,./data_Mask/maskup/tweets4/Ega1CXYXkAABmTT.jpg,./annotation_data/Mask/Ega1CXYXkAABmTT.jpg,#HappyThursday #GoodMorning #GoodAfternoon #GoodEvening I wish all #followers #friends #resisters #Resistance a #happy #safe &amp; #Beautiful Day stay #Positive #MaskUp #Resist #WeAreOne #AllLivesMatter #BlueWave keep the house take the Senate 🗳🌊🌊🌊🌊🌊🌊I still can’t #followback https://t.co/XopIG078he, HAPPY THURSDAY ,emcee mete te Se Tha al uP Pa Bo re AM as wore wee
Political,Plandemic,1293217741869113350,./data_Political/Plandemic/tweets2/EfJuXivWAAINpJi.jpg,./annotation_data/Political/EfJuXivWAAINpJi.jpg,"@dallasirushing I'd say there is a lot of.... $KARMA coming their way to anyone believing all these lies or perpetrating them on #humanity but that would be a given.

#COVID19WasAnInsideJob

#KARMA #Liberty #Freedom #Plandemic #Scamdemic #Plandemic2020 https://t.co/d0nuWZsnMt", COVID19 WasAnlnside Job BafryDutton ,aR Par ae
AsianHate,FuckChina,1295700190779674624,./data_AsianHate/FuckChina/tweets3/EftAdNbVoAAxhdd.jpg,./annotation_data/AsianHate/EftAdNbVoAAxhdd.jpg,"XiJinping and the Director of the WHO have today announced their engagement to be married.
#engagements #XiJinping #WHO #CCPVirus #FreeTibet #HongKongindependence #freeTaiwan #twoChinas #ChinaLiedAndPeopleDied #GayChinese #tiananmensquaremassacre #fuckChina https://t.co/3WywzGdq5f",  wwWNEWS CN ,
Vaccine,CoronavirusVaccine,1293155148219314177,./data_Vaccine/CoronavirusVaccine/tweets2/EfI1wMdUcAMM9Bz.jpg,./annotation_data/Vaccine/EfI1wMdUcAMM9Bz.jpg,Students who were thinking that there exam will get cancelled #RussianVaccine #CoronavirusVaccine https://t.co/0C2Ah93Xjj, trollismin ST Ekdum Inhone Waqt badal diya Jazbaat badal diye Zindagi badal di ,ad ae aru in di
Immigration,cdnpoli,1298465076018462720,./data_Immigration/cdnpoli/tweets4/EgUTGk1UwAA_w9B.jpg,./annotation_data/Immigration/EgUTGk1UwAA_w9B.jpg,#NeverTrudeau should be trending. It’s not. Why? Cause #Twitter blocks it. #Bullshit #Cdnpoli https://t.co/XdyN9JeVEw, l ROGERS LTE 1037 PM 37 Cancel Tweet NeverTrudea NeverTrudea a wer uio p W ty a f gh j ikI C V b 123 space  3 ,ale ad Cancel ne om of es space
Political,trumpvirus,1295148145911963649,./data_Political/trumpvirus/tweets3/EflKX9AXkAEP7kb.jpg,./annotation_data/Political/EflKX9AXkAEP7kb.jpg,"@Djangomydog @beachaholic823 @2_mke @proud2bLib @dkmzkt322 @doxie53 @Rose52413 @erin_hartigan4 @clairermassey @WilliamFPeters2 @RexThomresist45 @bamableu @SARA2001NOOR @BrendaBalazs @TCRG2012 @Missin_Florida @kooliegirl @SteveAnders_11 @Jet1Jack @IndieAgitator @Gtbana @resistwithEllen @SueisStaying @Bentcat1 @Juls713 @BlueViolet1952 @vegix @PegLulu2 @jbm32753 Thanks Rodney😊😊💙💙 i'm so close to 8k!!😬😬 Hope your weekend was awesome! #UnicornArmy #CheetoMcAsshat #DonnieDollhands #AmericaorTrump #FactsoverFiction #DelusionalDonnie #TrumpisNotWell 
#ByeDonJr #KidsLivesMatter #TrumpVirus #Biden2020Landslide #FauciIsAHero https://t.co/2glQMnVoNd", DAILY NEWS SPORTS FINAL HOUSE OF NIEPOLLHANDS HORRORS LORD OF THE PIGS WTF DAILY NEWS Daily Telegraph PRESIDENT TRUMP SPECIALEDITION DAILY NEWS ends s Par NEWOR HOMETOWN NEWPAER ipped ammo TRUMP TO WORLD DROP DEAD Der  r O Pulls America out of historic climate pact O Decides to hellwith science Earths future EWS APER rump said he n he meets POWERO meor R MILLION A GRAB THEM BY THE PY ,oe po HOUSE OF os MI Tol PA OR THE wo WORLD ae Lo THEM BY THE Sa es
Vaccine,COVID19Vaccine,1293919631351128066,./data_Vaccine/COVID19Vaccine/tweets2/EfTtDAPWoAAyNRP.jpg,./annotation_data/Vaccine/EfTtDAPWoAAyNRP.jpg,"Cyprus police report 11 premises and 21 individuals for not complying with measures against COVID-19
https://t.co/MmH1kMjEfD #Cyprus #coronavirus #coronaviruscyprus #covid19 #covid19Cyprus ⁿ #Cyprusairports #Cypruspolice #Cypruslockdownmeasures #covid19vaccine #Covid19UK https://t.co/QMNvv2UNAT",  200NDA POLICE ,oD ma no oN wo
Vaccine,covidvaccine,1295400612813774848,./data_Vaccine/covidvaccine/tweets3/Efov_N8WkAEbjlZ.jpg,./annotation_data/Vaccine/Efov_N8WkAEbjlZ.jpg,$GERN up 7% today.... It's either going to cure #BloodCancer or go go down in flames.... But I will wait... #Imetelstat #GERON @JNJNews @JanssenUS #CovidVaccine https://t.co/bIj2EMPhaY, OLROANGAPPREOIATION ,ae re
Immigration,cdnpoli,1297994282096369665,./data_Immigration/cdnpoli/tweets4/EgNm603X0AcpbO4.jpg,./annotation_data/Immigration/EgNm603X0AcpbO4.jpg,@KentKathryn Every single day I’m ever GRATEFUL for our caring PM @JustinTrudeau and @liberal_party for making Canada a better place. 💕#IStandWithTrudeau #cdnpoli 💕 https://t.co/8d2quxArWE, I STAND WITH TRUDEAU Canada Canada0ca Canada 2020ca nada2020ca da2020ca BUILDING THE TEAM AND THE PLAN BTIR LQUIPE ET LE PLAN Liberal 2020ca VIVE LE CANADA E Oa imaflipcom ,STAND WITH supine PLAN WE ie
AsianHate,ChinaLiedPeopleDied,1293641596651614215,./data_AsianHate/ChinaLiedPeopleDied/tweets2/EfPwK_-WkAUwcAU.jpg,./annotation_data/AsianHate/EfPwK_-WkAUwcAU.jpg,"I grew up with the xfiles

Mulder's paranoia and zillion conspiracy theories 
Don't seem too far fetched
#ChinaLiedPeopleDied https://t.co/Tj0op1Qp98", Theres talk on the internet ,te la es Theres talk he
AsianHate,ChinaVirus,1290738982616215554,./data_AsianHate/ChinaVirus/tweets1/Eemf_plXgAQIuIt.jpg,./annotation_data/AsianHate/Eemf_plXgAQIuIt.jpg,#ChinaVirus Russian scientists publish first results of Avifavir clinical trials https://t.co/CZhi013Tm3 https://t.co/H3p7Di5zVD,  Kirill KukhmarTASS ,ye Sot Pa hi aN
Vaccine,FireFauci,1290671482759081984,./data_Vaccine/FireFauci/tweets1/EeliwHOUEAAxtkr.png,./annotation_data/Vaccine/EeliwHOUEAAxtkr.png,"@RNCResearch Thank you @RNCResearch and @POTUS !
#fireFauci #HCQ #NIH #bidenKnew #obamaGate https://t.co/U1MOHXbTyL",,ay See
AsianHate,CCPVirus,1298217078692798464,./data_AsianHate/CCPVirus/tweets4/EgQxi7DVAAA1NX0.jpg,./annotation_data/AsianHate/EgQxi7DVAAA1NX0.jpg,"Thought people may find the images humorous... #CCP #CCP_is_terrorist
#CCPLiedPeopleDied #ccpvirus

@ChinaInFocusNTD
@HKWORLDCITY
@HkerSince4ever
@YourMarkLubbers https://t.co/kRUpTjVilX https://t.co/ez3RMMeHit", NO REFUNDS ,Pa aE ae
Vaccine,covidvaccine,1293971015475765248,./data_Vaccine/covidvaccine/tweets2/EfUbxjHUYAAZNzd.jpg,./annotation_data/Vaccine/EfUbxjHUYAAZNzd.jpg,"@KatiePavlich just a click now:  https://t.co/0RV4FJdXdl

Full previews: https://t.co/HptE5o5j5l

#USPS
#Israel
#LeftHandersDay
#Morty
#BTS IS 7
#webdesign 
#Website
#Websitedesign
#psd 
#ecommerce 
#CovidVaccine https://t.co/9SD6FgznYX", Pm really proud of you YASH ,of you
